seller_id|product_id|buyer_id|sale_date|quantity|price
1|1|263|2023-12-27|2|2000
5|1|263|2023-10-10|3|3000
3|1|263|2023-07-13|3|3000
5|1|263|2023-06-26|2|2000
1|1|263|2023-04-08|1|1000
3|1|264|2023-08-09|2|2000
3|1|265|2023-08-09|1|1000
5|1|265|2023-05-15|1|1000
5|1|265|2023-02-22|1|1000
3|1|265|2023-07-19|3|3000
1|1|265|2023-10-17|3|3000
3|1|266|2023-09-25|3|3000
5|1|266|2023-12-03|2|2000
4|1|266|2023-08-22|2|2000
4|1|267|2023-12-18|3|3000
1|1|268|2023-04-25|2|2000
5|1|268|2023-12-18|2|2000
3|1|268|2023-12-13|2|2000
2|1|268|2023-03-15|3|3000
2|1|268|2023-04-26|3|3000
3|1|269|2023-06-28|1|1000
5|1|269|2023-02-12|1|1000
4|1|269|2023-02-10|1|1000
2|1|270|2023-12-18|2|2000
1|1|270|2023-03-13|1|1000
4|1|270|2023-11-07|1|1000
2|1|270|2023-01-11|1|1000
4|1|270|2023-11-20|2|2000
4|1|271|2023-06-13|2|2000
1|1|271|2023-09-12|2|2000
1|1|271|2023-02-25|2|2000
5|1|272|2023-01-12|3|3000
3|1|272|2023-02-14|3|3000
5|1|273|2023-04-23|1|1000
2|1|274|2023-03-01|2|2000
3|1|274|2023-04-19|3|3000
4|1|274|2023-05-18|2|2000
4|1|274|2023-10-12|3|3000
1|1|274|2023-08-10|1|1000
1|1|275|2023-09-29|2|2000
2|1|275|2023-12-29|1|1000
1|1|275|2023-07-24|3|3000
2|1|276|2023-09-22|3|3000
2|1|276|2023-01-19|1|1000
3|1|277|2023-07-18|1|1000
3|1|278|2023-04-14|3|3000
5|1|278|2023-04-07|2|2000
3|1|279|2023-11-04|3|3000
4|1|279|2023-12-11|3|3000
1|1|279|2023-02-09|3|3000
4|1|279|2023-06-29|3|3000
5|1|279|2023-08-28|2|2000
2|1|280|2023-07-07|3|3000
3|1|280|2023-09-15|2|2000
3|1|281|2023-11-08|2|2000
3|1|281|2023-08-24|1|1000
1|1|281|2023-11-15|1|1000
5|1|282|2023-05-29|1|1000
3|1|282|2023-01-21|1|1000
2|1|282|2023-12-27|2|2000
4|1|282|2023-07-29|2|2000
2|1|282|2023-06-22|3|3000
5|1|283|2023-04-26|3|3000
4|1|283|2023-09-10|3|3000
2|1|284|2023-02-16|2|2000
2|1|285|2023-06-03|3|3000
5|1|285|2023-07-14|3|3000
4|1|286|2023-12-31|2|2000
4|1|286|2023-09-20|3|3000
5|1|286|2023-04-27|3|3000
3|1|287|2023-05-19|2|2000
4|1|287|2023-07-25|2|2000
5|1|287|2023-01-02|1|1000
1|1|287|2023-11-13|3|3000
1|1|288|2023-11-25|2|2000
2|1|288|2023-11-30|1|1000
3|1|288|2023-05-30|2|2000
2|1|288|2023-06-24|3|3000
5|1|288|2023-08-22|1|1000
2|1|289|2023-01-12|2|2000
4|1|290|2023-12-23|1|1000
5|1|291|2023-01-07|2|2000
5|1|291|2023-12-02|1|1000
1|1|292|2023-06-27|3|3000
4|1|292|2023-07-23|1|1000
1|1|292|2023-07-11|1|1000
5|1|292|2023-06-16|3|3000
2|1|292|2023-06-25|3|3000
5|1|293|2023-07-28|1|1000
4|1|293|2023-11-24|2|2000
1|1|294|2023-12-26|2|2000
1|1|294|2023-02-04|1|1000
1|1|294|2023-12-02|1|1000
5|1|294|2023-01-17|3|3000
1|1|294|2023-06-25|3|3000
3|1|295|2023-10-24|3|3000
4|1|295|2023-04-21|1|1000
5|1|295|2023-11-03|1|1000
2|1|295|2023-12-16|3|3000
2|1|296|2023-11-24|1|1000
1|1|296|2023-02-21|3|3000
1|1|297|2023-08-05|1|1000
2|1|297|2023-08-11|2|2000
5|1|297|2023-02-07|1|1000
1|1|298|2023-11-15|1|1000
3|1|299|2023-06-12|2|2000
2|1|299|2023-02-07|1|1000
1|1|299|2023-03-08|3|3000
2|1|300|2023-01-02|3|3000
3|1|300|2023-10-09|3|3000
5|1|300|2023-08-22|1|1000
2|1|301|2023-08-13|2|2000
4|1|301|2023-11-01|2|2000
1|1|301|2023-08-02|1|1000
5|1|301|2023-09-30|3|3000
1|1|302|2023-05-28|3|3000
4|1|303|2023-01-27|3|3000
3|1|303|2023-01-06|3|3000
5|1|304|2023-03-18|1|1000
4|1|305|2023-03-25|3|3000
2|1|305|2023-02-02|1|1000
4|1|305|2023-01-22|2|2000
5|1|306|2023-10-11|3|3000
4|1|306|2023-05-14|3|3000
2|1|306|2023-10-13|3|3000
3|1|306|2023-12-20|2|2000
2|1|307|2023-04-26|3|3000
1|1|307|2023-05-18|1|1000
3|1|307|2023-06-30|3|3000
1|1|308|2023-01-27|3|3000
5|1|308|2023-11-03|3|3000
2|1|308|2023-03-15|2|2000
5|1|309|2023-10-22|2|2000
3|1|309|2023-05-29|3|3000
4|1|310|2023-02-20|3|3000
5|1|310|2023-08-21|3|3000
5|1|310|2023-12-03|2|2000
3|1|311|2023-02-15|1|1000
3|1|312|2023-03-21|1|1000
1|1|313|2023-11-11|1|1000
5|1|313|2023-06-17|1|1000
5|1|313|2023-12-10|2|2000
4|1|314|2023-04-08|1|1000
1|1|315|2023-05-27|1|1000
1|1|315|2023-11-06|3|3000
1|1|315|2023-10-28|2|2000
5|1|316|2023-03-06|1|1000
4|1|316|2023-04-20|3|3000
4|1|317|2023-06-30|3|3000
1|1|318|2023-03-07|1|1000
4|1|318|2023-05-29|3|3000
3|1|318|2023-08-18|1|1000
5|1|318|2023-05-23|2|2000
1|1|318|2023-07-20|3|3000
3|1|319|2023-12-08|1|1000
4|1|319|2023-11-28|1|1000
3|1|320|2023-05-31|1|1000
1|1|320|2023-08-16|2|2000
3|1|320|2023-10-20|1|1000
4|1|320|2023-04-29|1|1000
5|1|320|2023-01-23|1|1000
5|1|321|2023-03-12|1|1000
2|1|321|2023-12-12|1|1000
5|1|321|2023-04-10|1|1000
4|1|321|2023-05-29|1|1000
3|1|321|2023-01-05|3|3000
1|1|322|2023-12-29|3|3000
1|1|322|2023-12-30|2|2000
1|1|322|2023-05-26|3|3000
5|1|323|2023-07-26|2|2000
4|1|324|2023-10-24|2|2000
4|1|325|2023-07-10|3|3000
4|1|325|2023-10-11|2|2000
5|1|326|2023-12-18|3|3000
5|1|326|2023-03-23|2|2000
5|1|326|2023-03-08|1|1000
3|1|326|2023-06-23|1|1000
2|1|326|2023-05-03|3|3000
1|1|327|2023-10-07|3|3000
5|1|327|2023-04-08|1|1000
1|1|328|2023-05-24|2|2000
1|1|328|2023-05-17|1|1000
2|1|328|2023-08-16|3|3000
2|1|329|2023-05-25|3|3000
4|1|329|2023-07-19|1|1000
5|1|330|2023-06-22|1|1000
2|1|331|2023-03-04|3|3000
3|1|331|2023-07-01|2|2000
5|1|332|2023-10-26|1|1000
3|1|333|2023-07-19|3|3000
5|1|333|2023-12-03|2|2000
5|1|333|2023-07-03|1|1000
2|1|333|2023-07-06|2|2000
5|1|334|2023-06-21|3|3000
1|1|334|2023-08-05|2|2000
4|1|335|2023-08-29|1|1000
2|1|335|2023-01-22|3|3000
4|1|335|2023-05-19|3|3000
5|1|335|2023-08-04|1|1000
2|1|336|2023-06-16|3|3000
1|1|337|2023-07-31|1|1000
5|1|337|2023-07-05|2|2000
4|1|337|2023-07-21|1|1000
4|1|337|2023-01-30|3|3000
3|1|337|2023-05-29|2|2000
5|1|338|2023-05-28|2|2000
3|1|339|2023-11-26|3|3000
5|1|340|2023-05-29|2|2000
2|1|340|2023-03-20|1|1000
4|1|340|2023-01-09|2|2000
1|1|340|2023-01-29|3|3000
3|1|341|2023-07-20|1|1000
2|1|341|2023-11-29|1|1000
5|1|341|2023-05-19|1|1000
1|1|341|2023-01-28|2|2000
4|1|342|2023-12-31|2|2000
4|1|342|2023-01-16|2|2000
2|1|343|2023-04-05|1|1000
2|1|343|2023-12-16|1|1000
4|1|343|2023-05-29|1|1000
4|1|343|2023-11-15|3|3000
5|1|343|2023-04-28|1|1000
1|1|344|2023-10-02|1|1000
5|1|344|2023-07-01|2|2000
2|1|344|2023-07-22|1|1000
3|1|344|2023-02-23|3|3000
5|1|345|2023-10-07|3|3000
4|1|346|2023-02-01|3|3000
2|1|346|2023-06-25|1|1000
4|1|346|2023-12-17|2|2000
1|1|346|2023-10-03|1|1000
3|1|346|2023-07-04|3|3000
3|1|347|2023-12-04|2|2000
2|1|348|2023-01-02|1|1000
2|1|348|2023-07-22|2|2000
2|1|348|2023-01-25|2|2000
4|1|348|2023-10-04|1|1000
4|1|348|2023-08-06|2|2000
5|1|349|2023-10-16|2|2000
5|1|349|2023-12-25|1|1000
2|1|350|2023-03-16|1|1000
1|1|350|2023-01-09|3|3000
2|1|350|2023-06-27|3|3000
2|1|350|2023-04-08|1|1000
1|1|351|2023-03-18|3|3000
3|1|351|2023-10-25|2|2000
2|1|352|2023-02-11|1|1000
1|1|352|2023-02-11|1|1000
1|1|352|2023-09-22|3|3000
2|1|352|2023-06-11|3|3000
5|1|353|2023-11-29|2|2000
1|1|353|2023-08-31|1|1000
2|1|354|2023-07-27|1|1000
5|1|355|2023-06-06|1|1000
5|1|355|2023-07-16|3|3000
3|1|355|2023-04-07|2|2000
3|1|356|2023-11-07|1|1000
5|1|356|2023-06-30|2|2000
2|1|356|2023-03-23|3|3000
5|1|356|2023-10-23|2|2000
1|1|357|2023-07-09|2|2000
2|1|357|2023-12-06|3|3000
3|1|357|2023-09-10|3|3000
1|1|358|2023-01-05|1|1000
1|1|358|2023-11-01|2|2000
3|1|358|2023-10-04|3|3000
2|1|358|2023-10-08|2|2000
1|1|359|2023-07-23|3|3000
2|1|359|2023-05-16|1|1000
5|1|359|2023-03-28|3|3000
1|1|360|2023-04-07|3|3000
4|1|361|2023-01-26|2|2000
2|1|362|2023-05-04|2|2000
3|1|362|2023-07-15|1|1000
4|1|363|2023-05-19|2|2000
4|1|363|2023-10-22|2|2000
5|1|364|2023-12-16|1|1000
1|1|364|2023-06-27|1|1000
3|1|365|2023-12-09|2|2000
2|1|365|2023-03-03|1|1000
3|1|366|2023-08-15|3|3000
2|1|367|2023-07-31|3|3000
4|1|367|2023-12-11|2|2000
4|1|367|2023-07-31|1|1000
1|1|367|2023-06-03|1|1000
2|1|367|2023-10-11|2|2000
2|1|368|2023-08-30|1|1000
3|1|368|2023-05-31|1|1000
2|1|368|2023-01-31|1|1000
1|1|368|2023-09-17|1|1000
5|1|368|2023-07-13|3|3000
5|1|369|2023-04-06|2|2000
1|1|369|2023-02-20|1|1000
4|1|369|2023-04-27|2|2000
1|1|370|2023-12-06|1|1000
4|1|371|2023-05-01|2|2000
5|1|372|2023-09-16|3|3000
1|1|372|2023-10-23|2|2000
4|1|372|2023-03-02|1|1000
2|1|373|2023-07-23|3|3000
5|1|373|2023-04-15|3|3000
3|1|373|2023-05-16|1|1000
1|1|374|2023-04-10|2|2000
1|1|374|2023-01-19|3|3000
5|1|374|2023-08-23|1|1000
1|1|374|2023-12-09|3|3000
4|1|375|2023-08-25|2|2000
1|1|375|2023-09-26|2|2000
5|1|375|2023-05-14|1|1000
5|1|375|2023-03-17|2|2000
3|1|375|2023-04-28|1|1000
1|1|376|2023-02-02|1|1000
4|1|377|2023-10-08|3|3000
5|1|377|2023-03-23|3|3000
5|1|378|2023-12-23|1|1000
3|1|378|2023-07-01|3|3000
3|1|378|2023-11-18|2|2000
4|1|378|2023-06-28|1|1000
4|1|379|2023-01-10|3|3000
5|1|380|2023-07-04|2|2000
1|1|380|2023-01-17|3|3000
3|1|380|2023-01-06|1|1000
4|1|381|2023-12-30|2|2000
1|1|381|2023-10-03|3|3000
4|1|381|2023-03-26|1|1000
1|1|381|2023-05-13|3|3000
4|1|382|2023-08-24|3|3000
5|1|382|2023-10-09|3|3000
1|1|382|2023-11-01|2|2000
1|1|383|2023-10-19|2|2000
1|1|384|2023-12-09|3|3000
1|1|384|2023-03-08|3|3000
1|1|384|2023-02-27|1|1000
1|1|384|2023-06-19|1|1000
1|1|385|2023-02-15|2|2000
2|1|385|2023-10-12|3|3000
1|1|385|2023-12-16|1|1000
4|1|385|2023-05-24|2|2000
2|1|385|2023-07-26|3|3000
1|1|386|2023-02-07|3|3000
1|1|386|2023-09-18|2|2000
4|1|387|2023-02-01|2|2000
2|1|387|2023-06-23|2|2000
4|1|388|2023-09-29|2|2000
5|1|388|2023-10-03|3|3000
2|1|389|2023-11-18|2|2000
3|1|389|2023-08-30|3|3000
2|1|390|2023-12-30|1|1000
4|1|390|2023-12-26|2|2000
1|1|390|2023-04-13|2|2000
1|1|390|2023-04-10|2|2000
4|1|390|2023-12-30|3|3000
4|1|391|2023-05-02|3|3000
1|1|391|2023-04-14|1|1000
2|1|391|2023-03-15|1|1000
4|1|391|2023-07-06|1|1000
2|1|391|2023-06-19|3|3000
1|1|392|2023-07-24|1|1000
3|1|392|2023-02-07|3|3000
5|1|392|2023-04-14|2|2000
4|1|393|2023-06-07|3|3000
1|1|393|2023-04-15|2|2000
2|1|393|2023-03-11|2|2000
1|1|394|2023-06-06|3|3000
1|1|394|2023-07-21|3|3000
5|1|394|2023-12-22|2|2000
4|1|394|2023-02-19|1|1000
2|1|394|2023-03-23|3|3000
3|1|395|2023-02-12|1|1000
1|1|395|2023-02-12|2|2000
1|1|395|2023-02-18|1|1000
3|1|396|2023-01-10|2|2000
1|1|397|2023-09-11|1|1000
3|1|397|2023-07-27|1|1000
3|1|397|2023-04-06|2|2000
2|1|398|2023-01-11|1|1000
5|1|398|2023-04-25|2|2000
1|1|398|2023-03-20|2|2000
5|1|398|2023-12-08|2|2000
4|1|398|2023-04-06|3|3000
4|1|399|2023-03-01|1|1000
4|1|399|2023-03-02|3|3000
1|1|400|2023-07-20|2|2000
2|1|400|2023-04-03|1|1000
5|1|400|2023-10-14|1|1000
1|1|400|2023-10-25|1|1000
5|1|400|2023-12-24|2|2000
5|1|401|2023-02-09|1|1000
2|1|401|2023-07-16|1|1000
2|1|401|2023-05-04|3|3000
4|1|402|2023-05-06|3|3000
4|1|402|2023-03-05|2|2000
1|1|402|2023-03-24|3|3000
4|1|402|2023-09-07|1|1000
1|1|403|2023-09-25|3|3000
1|1|403|2023-05-28|2|2000
2|1|403|2023-01-12|1|1000
1|1|403|2023-05-24|2|2000
3|1|404|2023-11-10|1|1000
1|1|405|2023-04-22|3|3000
5|1|405|2023-06-05|3|3000
3|1|405|2023-08-07|3|3000
3|1|405|2023-02-14|2|2000
2|1|405|2023-02-06|1|1000
3|1|406|2023-01-23|1|1000
3|1|406|2023-03-13|2|2000
3|1|407|2023-06-20|3|3000
4|1|407|2023-03-17|3|3000
5|1|407|2023-06-23|1|1000
5|1|407|2023-01-04|2|2000
3|1|408|2023-06-24|2|2000
1|1|409|2023-07-27|3|3000
1|1|409|2023-08-02|2|2000
5|1|409|2023-08-25|2|2000
2|1|409|2023-08-19|3|3000
5|1|410|2023-05-01|2|2000
3|1|410|2023-01-16|1|1000
3|1|410|2023-07-13|2|2000
1|1|410|2023-08-19|1|1000
3|1|411|2023-03-14|3|3000
1|1|411|2023-01-31|3|3000
3|1|412|2023-04-10|2|2000
2|1|412|2023-07-11|1|1000
2|1|412|2023-11-02|3|3000
3|1|413|2023-06-28|3|3000
4|1|413|2023-10-07|2|2000
5|1|413|2023-08-19|3|3000
2|1|413|2023-07-11|2|2000
2|1|414|2023-04-02|3|3000
4|1|415|2023-10-02|2|2000
2|1|416|2023-12-14|2|2000
2|1|417|2023-12-04|2|2000
5|1|418|2023-05-31|1|1000
4|1|418|2023-08-05|3|3000
2|1|418|2023-05-24|1|1000
1|1|418|2023-12-14|2|2000
4|1|418|2023-05-14|2|2000
2|1|419|2023-01-02|3|3000
1|1|419|2023-07-25|2|2000
3|1|419|2023-09-17|2|2000
3|1|420|2023-04-04|3|3000
1|1|421|2023-09-06|3|3000
1|1|421|2023-12-20|1|1000
2|1|422|2023-09-20|3|3000
3|1|422|2023-08-25|1|1000
4|1|422|2023-02-18|3|3000
3|1|422|2023-11-10|2|2000
3|1|422|2023-05-24|3|3000
4|1|423|2023-12-19|3|3000
3|1|423|2023-05-09|2|2000
5|1|423|2023-09-16|1|1000
1|1|423|2023-07-09|1|1000
1|1|424|2023-09-16|1|1000
4|1|424|2023-04-06|1|1000
1|1|425|2023-05-16|3|3000
4|1|425|2023-10-19|3|3000
3|1|426|2023-06-06|3|3000
2|1|426|2023-10-16|2|2000
5|1|426|2023-09-04|1|1000
4|1|427|2023-01-03|3|3000
2|1|427|2023-09-08|1|1000
2|1|427|2023-03-12|1|1000
4|1|427|2023-04-05|1|1000
2|1|427|2023-01-21|1|1000
5|1|428|2023-08-11|3|3000
1|1|429|2023-05-22|1|1000
5|1|429|2023-05-27|2|2000
1|1|429|2023-12-28|2|2000
5|1|429|2023-09-17|3|3000
2|1|430|2023-06-06|1|1000
2|1|431|2023-09-14|3|3000
4|1|432|2023-08-05|3|3000
5|1|432|2023-01-25|2|2000
5|1|432|2023-03-18|3|3000
2|1|432|2023-06-25|1|1000
4|1|432|2023-10-05|1|1000
1|1|433|2023-04-25|3|3000
5|1|433|2023-11-06|3|3000
5|1|433|2023-10-17|1|1000
4|1|434|2023-07-17|1|1000
2|1|434|2023-12-22|1|1000
5|1|434|2023-10-16|1|1000
5|1|434|2023-03-28|1|1000
2|1|434|2023-01-11|3|3000
5|1|435|2023-12-07|1|1000
1|1|435|2023-04-22|2|2000
3|1|435|2023-03-21|2|2000
5|1|435|2023-09-04|3|3000
4|1|435|2023-04-18|1|1000
4|1|436|2023-04-14|1|1000
4|1|436|2023-04-21|1|1000
3|1|437|2023-04-25|3|3000
4|1|437|2023-01-28|2|2000
2|1|437|2023-09-21|1|1000
4|1|438|2023-02-28|3|3000
3|1|438|2023-03-05|3|3000
1|1|439|2023-04-03|3|3000
2|1|439|2023-02-21|1|1000
5|1|440|2023-08-08|2|2000
5|1|441|2023-03-19|1|1000
4|1|441|2023-06-02|1|1000
4|1|441|2023-12-08|1|1000
2|1|442|2023-07-19|2|2000
1|1|442|2023-01-12|2|2000
3|1|442|2023-09-30|3|3000
5|1|442|2023-04-22|3|3000
2|1|442|2023-10-05|3|3000
1|1|443|2023-01-25|2|2000
5|1|443|2023-07-08|1|1000
3|1|443|2023-04-06|3|3000
5|1|444|2023-05-01|1|1000
5|1|444|2023-07-27|3|3000
2|1|444|2023-06-23|2|2000
2|1|444|2023-09-10|3|3000
1|1|445|2023-09-03|1|1000
4|1|445|2023-04-30|1|1000
3|1|446|2023-02-15|3|3000
4|1|447|2023-08-21|2|2000
2|1|447|2023-02-25|2|2000
3|1|447|2023-02-27|1|1000
2|1|448|2023-03-26|1|1000
2|1|448|2023-02-20|1|1000
5|1|448|2023-05-12|3|3000
4|1|448|2023-07-23|3|3000
1|1|448|2023-11-27|3|3000
3|1|449|2023-10-26|1|1000
5|1|450|2023-02-05|2|2000
1|1|450|2023-03-21|2|2000
4|1|450|2023-07-03|1|1000
1|1|451|2023-10-30|2|2000
2|1|452|2023-06-23|3|3000
5|1|453|2023-12-07|2|2000
3|1|453|2023-02-15|1|1000
3|1|453|2023-05-24|3|3000
1|1|453|2023-05-01|1|1000
4|1|454|2023-11-20|3|3000
1|1|454|2023-12-28|1|1000
2|1|454|2023-08-28|1|1000
3|1|454|2023-03-18|1|1000
5|1|454|2023-01-26|1|1000
5|1|455|2023-06-04|1|1000
1|1|455|2023-10-21|2|2000
5|1|455|2023-02-10|3|3000
3|1|456|2023-03-29|3|3000
1|1|456|2023-06-29|1|1000
3|1|457|2023-02-02|3|3000
4|1|457|2023-10-04|3|3000
1|1|457|2023-03-03|3|3000
1|1|458|2023-11-07|2|2000
1|1|458|2023-11-26|3|3000
4|1|458|2023-11-27|3|3000
4|1|459|2023-10-06|3|3000
3|1|459|2023-04-23|1|1000
4|1|459|2023-08-14|1|1000
2|1|459|2023-12-19|2|2000
3|1|460|2023-09-13|2|2000
2|1|460|2023-09-18|3|3000
1|1|460|2023-06-08|3|3000
5|1|460|2023-04-17|2|2000
1|1|460|2023-06-14|1|1000
2|1|461|2023-07-08|2|2000
1|1|461|2023-04-12|3|3000
4|1|462|2023-08-14|3|3000
1|1|463|2023-12-06|3|3000
2|1|463|2023-08-30|2|2000
4|1|464|2023-09-21|1|1000
5|1|464|2023-01-14|1|1000
2|1|464|2023-07-16|2|2000
3|1|464|2023-08-15|2|2000
5|1|465|2023-10-24|2|2000
5|1|465|2023-04-06|1|1000
5|1|465|2023-10-25|3|3000
3|1|465|2023-08-23|2|2000
1|1|466|2023-09-09|3|3000
2|1|467|2023-11-03|2|2000
5|1|467|2023-10-09|1|1000
1|1|468|2023-05-14|3|3000
2|1|468|2023-05-10|3|3000
1|1|468|2023-05-12|1|1000
2|1|469|2023-12-18|3|3000
4|1|469|2023-03-26|1|1000
3|1|470|2023-11-12|1|1000
4|1|470|2023-07-10|2|2000
1|1|470|2023-09-20|3|3000
4|1|470|2023-09-08|2|2000
3|1|471|2023-12-19|2|2000
5|1|471|2023-07-13|3|3000
1|1|471|2023-05-23|1|1000
2|1|471|2023-09-07|2|2000
5|1|471|2023-05-06|3|3000
3|1|472|2023-02-18|3|3000
1|1|472|2023-10-25|2|2000
5|1|472|2023-03-01|3|3000
4|1|473|2023-05-14|2|2000
1|1|473|2023-11-22|3|3000
4|1|473|2023-10-31|2|2000
2|1|473|2023-01-22|2|2000
1|1|474|2023-05-28|3|3000
4|1|474|2023-06-14|3|3000
5|1|474|2023-02-11|2|2000
5|1|474|2023-12-11|2|2000
4|1|475|2023-04-17|1|1000
4|1|475|2023-08-21|1|1000
5|1|475|2023-10-28|2|2000
4|1|475|2023-05-10|3|3000
5|1|476|2023-10-27|3|3000
4|1|476|2023-05-17|1|1000
5|1|476|2023-03-10|2|2000
4|1|476|2023-02-12|1|1000
3|1|477|2023-03-05|1|1000
3|1|477|2023-05-17|3|3000
2|1|477|2023-09-24|3|3000
5|1|477|2023-10-21|2|2000
2|1|478|2023-08-08|2|2000
4|1|478|2023-04-16|2|2000
4|1|478|2023-12-10|3|3000
3|1|479|2023-09-14|3|3000
4|1|479|2023-01-24|1|1000
3|1|480|2023-01-27|3|3000
3|1|481|2023-04-28|3|3000
3|1|481|2023-04-17|1|1000
5|1|482|2023-05-26|1|1000
2|1|482|2023-05-03|3|3000
5|1|482|2023-03-21|2|2000
2|1|482|2023-07-27|3|3000
2|1|482|2023-09-22|1|1000
3|1|483|2023-12-05|1|1000
2|1|483|2023-08-04|2|2000
5|1|484|2023-09-01|3|3000
1|1|484|2023-06-11|3|3000
4|1|484|2023-11-02|2|2000
3|1|484|2023-06-18|2|2000
3|1|484|2023-10-20|2|2000
5|1|485|2023-04-07|3|3000
2|1|485|2023-06-27|2|2000
3|1|486|2023-06-22|3|3000
3|1|486|2023-11-09|1|1000
5|1|486|2023-02-06|3|3000
4|1|487|2023-02-09|2|2000
4|1|488|2023-06-01|1|1000
2|1|488|2023-02-21|2|2000
1|1|489|2023-06-12|1|1000
5|1|489|2023-02-16|1|1000
3|1|489|2023-01-04|3|3000
5|1|489|2023-06-27|2|2000
1|1|489|2023-02-07|2|2000
4|1|490|2023-08-29|1|1000
5|1|491|2023-10-11|1|1000
2|1|491|2023-07-29|3|3000
2|1|492|2023-08-26|2|2000
4|1|492|2023-03-16|3|3000
1|1|492|2023-06-22|3|3000
1|1|493|2023-09-09|1|1000
4|1|494|2023-05-14|2|2000
5|1|494|2023-02-16|1|1000
3|1|495|2023-02-18|2|2000
2|1|495|2023-05-19|3|3000
3|1|495|2023-10-24|2|2000
2|1|495|2023-06-17|3|3000
1|1|496|2023-01-10|3|3000
3|1|496|2023-04-15|1|1000
1|1|496|2023-09-23|1|1000
3|1|496|2023-01-04|3|3000
5|1|496|2023-01-20|1|1000
1|1|497|2023-05-14|3|3000
3|1|498|2023-09-01|1|1000
1|1|499|2023-03-08|1|1000
5|1|499|2023-08-13|2|2000
5|1|499|2023-02-01|2|2000
1|1|500|2023-05-12|2|2000
5|1|500|2023-05-12|3|3000
3|3|501|2023-12-28|1|1400
3|3|501|2023-10-16|3|4200
1|3|502|2023-07-06|1|1400
5|3|502|2023-12-09|3|4200
2|3|502|2023-10-06|1|1400
5|3|503|2023-01-21|1|1400
3|3|503|2023-04-21|1|1400
4|3|503|2023-04-06|1|1400
5|3|504|2023-07-22|3|4200
3|3|505|2023-08-03|2|2800
5|3|506|2023-10-13|1|1400
5|3|506|2023-01-04|1|1400
1|3|506|2023-04-03|3|4200
2|3|507|2023-02-16|2|2800
2|3|507|2023-04-08|3|4200
3|3|508|2023-09-21|2|2800
4|3|509|2023-05-02|2|2800
3|3|509|2023-08-17|3|4200
5|3|509|2023-01-22|2|2800
4|3|510|2023-08-14|1|1400
4|3|510|2023-04-13|2|2800
3|3|511|2023-11-17|3|4200
1|3|511|2023-10-20|3|4200
5|3|511|2023-05-31|1|1400
5|3|512|2023-04-04|1|1400
4|3|512|2023-12-09|1|1400
5|3|513|2023-08-27|3|4200
3|3|514|2023-11-09|2|2800
4|3|515|2023-02-13|3|4200
4|3|515|2023-08-06|3|4200
1|3|516|2023-06-10|1|1400
3|3|516|2023-10-20|1|1400
3|3|517|2023-09-11|1|1400
4|3|517|2023-11-14|3|4200
1|3|518|2023-11-17|1|1400
1|3|518|2023-09-21|1|1400
3|3|519|2023-05-30|2|2800
3|3|519|2023-12-10|1|1400
1|3|520|2023-08-25|2|2800
1|3|520|2023-12-15|3|4200
2|3|521|2023-03-15|3|4200
3|3|521|2023-12-15|2|2800
2|3|522|2023-11-26|3|4200
2|3|523|2023-07-14|1|1400
3|3|523|2023-12-24|1|1400
2|3|523|2023-05-06|3|4200
3|3|524|2023-03-09|1|1400
1|3|524|2023-03-31|2|2800
3|3|525|2023-07-12|1|1400
5|3|525|2023-04-24|1|1400
2|3|525|2023-03-13|2|2800
4|3|526|2023-11-04|2|2800
5|3|526|2023-11-26|3|4200
2|3|527|2023-08-22|2|2800
2|3|527|2023-03-30|2|2800
4|3|528|2023-02-16|3|4200
3|3|529|2023-10-09|2|2800
3|3|529|2023-07-08|3|4200
4|3|530|2023-06-18|1|1400
5|3|530|2023-03-15|2|2800
1|3|530|2023-02-17|2|2800
4|3|531|2023-08-19|2|2800
1|3|531|2023-01-04|2|2800
3|3|532|2023-11-05|2|2800
1|3|533|2023-01-16|3|4200
4|3|533|2023-01-22|3|4200
3|3|533|2023-06-17|1|1400
5|3|534|2023-03-04|3|4200
3|3|534|2023-05-21|1|1400
4|3|534|2023-12-21|1|1400
3|3|535|2023-06-11|2|2800
3|3|536|2023-06-10|1|1400
1|3|536|2023-10-14|3|4200
5|3|537|2023-01-19|2|2800
4|3|537|2023-11-11|3|4200
2|3|538|2023-07-10|3|4200
4|3|538|2023-02-26|3|4200
3|3|538|2023-07-21|2|2800
4|3|539|2023-01-31|2|2800
4|3|540|2023-06-20|1|1400
2|3|540|2023-08-30|2|2800
3|3|541|2023-12-01|1|1400
5|3|541|2023-09-26|1|1400
1|3|542|2023-07-18|3|4200
3|3|542|2023-01-20|3|4200
1|3|543|2023-09-29|3|4200
5|3|543|2023-07-20|3|4200
3|3|544|2023-03-29|2|2800
3|3|544|2023-05-20|2|2800
2|3|544|2023-07-21|1|1400
1|3|545|2023-10-21|3|4200
2|3|545|2023-12-15|1|1400
5|3|546|2023-04-09|2|2800
5|3|547|2023-08-09|2|2800
3|3|547|2023-04-25|1|1400
3|3|548|2023-02-09|2|2800
3|3|548|2023-08-03|3|4200
3|3|548|2023-12-01|3|4200
4|3|549|2023-10-17|3|4200
4|3|549|2023-11-05|1|1400
4|3|550|2023-09-12|1|1400
2|3|550|2023-02-11|2|2800
4|3|551|2023-07-24|2|2800
5|3|551|2023-03-21|1|1400
4|3|552|2023-05-20|3|4200
